objectid,adm0_name,adm0_iso3,adm0_m49,adm1_name,adm1_pcode,adm2_pcode,adm2_name,adm_name,adm_pcode,adm_level,round,coll_start_date,coll_end_date,coll_mid_date,surveys,tot_crop_producers,tot_ls_producers,tot_fish_producers,hh_agricactivity_1,hh_agricactivity_2,hh_agricactivity_3,hh_agricactivity_4,hh_agricactivity_888,hh_agricactivity_999,resp_isfishproducer_1,resp_iscropproducer_1,resp_islsproducer_1,ls_salesmain_1,ls_salesmain_2,ls_salesmain_3,ls_salesmain_4,ls_salesmain_5,ls_salesmain_6,ls_salesmain_7,ls_salesmain_8,ls_salesmain_9,ls_salesmain_10,ls_salesmain_11,ls_salesmain_888,ls_salesmain_999,ls_main_1,ls_main_2,ls_main_3,ls_main_4,ls_main_5,ls_main_6,ls_main_7,ls_main_8,ls_main_666,ls_main_888,ls_main_999,ls_num_increased_1,ls_num_decreased_1,ls_num_no_change_1,ls_num_dec_consumed_1,ls_num_dec_death_1,ls_num_dec_escape_stolen_1,ls_num_dec_poor_health_1,ls_num_dec_sales_distress_1,ls_num_dec_sales_good_price_1,ls_num_inc_dec_dk_1,ls_num_inc_dec_other_1,ls_num_inc_dec_ref_1,ls_num_inc_less_sales_1,ls_num_inc_more_acquired_1,ls_num_inc_more_birth_1,ls_num_inc_received_free_1,ls_feed_common_pasture_1,ls_feed_dk_1,ls_feed_free_dist_1,ls_feed_open_pasture_1,ls_feed_other_1,ls_feed_purchased_1,ls_feed_ref_1,ls_feed_self_produced_1,ls_proddif_0,ls_proddif_1,ls_proddif_888,ls_proddif_999,ls_proddif_access_credit_1,ls_proddif_access_labour_1,ls_proddif_access_market_1,ls_proddif_access_pasture_1,ls_proddif_access_water_1,ls_proddif_diseases_1,ls_proddif_dk_1,ls_proddif_feed_purchase_1,ls_proddif_other_1,ls_proddif_ref_1,ls_proddif_theft_1,ls_proddif_vet_input_1,ls_proddif_vet_serv_1,ls_salesdif_0,ls_salesdif_1,ls_salesdif_888,ls_salesdif_999,ls_salesdif_competition_1,ls_salesdif_damage_losses_1,ls_salesdif_dk_1,ls_salesdif_low_demand_1,ls_salesdif_low_price_1,ls_salesdif_marketing_cost_1,ls_salesdif_other_1,ls_salesdif_pay_delay_1,ls_salesdif_processing_1,ls_salesdif_ref_1,ls_salesdif_slaughterhouse_1,ls_salesprice_1,ls_salesprice_2,ls_salesprice_3,ls_salesprice_4,ls_salesprice_5,ls_salesprice_888,ls_salesprice_999,fish_main_coastal_1,fish_main_offshore_sea_1,fish_main_freshwater_1,fish_main_aquaculture_1,fish_main_dk_1,fish_main_ref_1,fish_change_1,fish_change_2,fish_change_3,fish_change_4,fish_change_5,fish_change_888,fish_change_999,fish_proddif_0,fish_proddif_1,fish_proddif_888,fish_proddif_999,fish_proddif_access_area_1,fish_proddif_damage_equip_1,fish_proddif_dk_1,fish_proddif_find_fish_1,fish_proddif_fuel_1,fish_proddif_infrastructure_1,fish_proddif_input_access_1,fish_proddif_labour_1,fish_proddif_other_1,fish_proddif_pests_1,fish_proddif_ref_1,fish_inputdif_bait_feed_1,fish_inputdif_dk_1,fish_inputdif_fingerling_1,fish_inputdif_fuel_1,fish_inputdif_gear_1,fish_inputdif_ice_1,fish_inputdif_labour_1,fish_inputdif_other_1,fish_inputdif_ref_1,fish_inputdif_repairs_1,fish_salesmain_1,fish_salesmain_2,fish_salesmain_3,fish_salesmain_4,fish_salesmain_666,fish_salesmain_888,fish_salesmain_999,fish_salesdif_0,fish_salesdif_1,fish_salesdif_888,fish_salesdif_999,fish_saledif_competition_1,fish_saledif_damage_losses_1,fish_saledif_dk_1,fish_saledif_low_demand_1,fish_saledif_low_prices_1,fish_saledif_marketing_cost_1,fish_saledif_other_1,fish_saledif_pay_delay_1,fish_saledif_processing_1,fish_saledif_ref_1,fish_salesprice_1,fish_salesprice_2,fish_salesprice_3,fish_salesprice_4,fish_salesprice_5,fish_salesprice_888,fish_salesprice_999,hh_age_median,hh_age_wmean,hh_age_stddev,hh_age_ci_low,hh_age_ci_high,hh_size_median,hh_size_wmean,hh_size_stddev,hh_size_ci_low,hh_size_ci_high,tot_income_median,tot_income_wmean,tot_income_stddev,tot_income_ci_low,tot_income_ci_high,ls_num_diff_median,ls_num_diff_wmean,ls_num_diff_stddev,ls_num_diff_ci_low,ls_num_diff_ci_high,ls_num_lastyr_median,ls_num_lastyr_wmean,ls_num_lastyr_stddev,ls_num_lastyr_ci_low,ls_num_lastyr_ci_high,ls_num_now_median,ls_num_now_wmean,ls_num_now_stddev,ls_num_now_ci_low,ls_num_now_ci_high
5610,Bangladesh,BGD,50,Dhaka,BD30,BD3093,Tangail,Tangail,BD3093,2,12,12/14/2024 12:00:00 AM,1/11/2025 12:00:00 AM,12/28/2024 12:00:00 AM,112,53,65,11,8.0072,18.8008,39.3052,33.8864,,,9.8648,47.3124,58.106,19.754,,,,,,20.246,,9.877,50.123,,,,55.4236,6.1287,,,,,38.4465,,,,,39.158,38.9655,19.9846,18.4619,7.7272,1.5606,4.606,,19.9846,1.5227,,,1.5606,13.8559,36.9996,,4.606,,,66.1583,1.5606,61.5523,,73.7339,69.3174,30.6814,,,,,,,,95.0367,,4.9629,,,,4.9629,,100,,,,,,,,,,,,,,,,69.877,30.123,,,,,,,45.739,63.23,,,,18.1615,36.77,45.0685,,,,72.646,27.354,,,,,,,,33.6056,33.6056,,,66.3944,,,,,,,,,,,,100,,,,,,,100,,,,,,,,,,,,,,,100,,,,,,,,0,,,4,4.60096344915896,1.67065993771377,4.28523839769115,4.91668850062676,,,0,,,0,-2.13305501379648,12.9056889016052,-5.35947723919779,1.09336721160482,3,16.2288030339085,73.9478089840067,-2.25814921209319,34.7157552799102,3,14.095748020112,61.6169117232083,-1.30847991069005,29.4999759509141
5611,Bangladesh,BGD,50,Khulna,BD40,BD4001,Bagerhat,Bagerhat,BD4001,2,12,12/14/2024 12:00:00 AM,1/13/2025 12:00:00 AM,12/29/2024 12:00:00 AM,99,48,68,47,7.1498,27.6622,41.371,23.8173,,,47.7315,48.5208,69.0332,10.2307,,,,,,54.4187,,26.5128,8.8376,,,,40.7131,8.5718,,,,,50.7155,,,,,22.2855,46.4296,31.2853,18.5009,16.0003,2.9286,,3.1426,18.9289,,,,,10.3571,17.7856,,6.0712,,,72.0717,,58.786,,73.1417,70.5004,29.5,,,5.3264,,,4.6011,,85.4717,,9.2022,,,,,,91.1622,8.8376,,,,,,100,100,,,,,,,,73.487,17.6752,8.8376,,,,,2.2725,15.2887,84.712,,,1.9631,34.813,44.3191,14.9793,3.9262,,,83.0583,16.9424,,,,,,11.5868,,51.8264,34.7604,,,13.4132,,,,,,,,,,,,100.0001,,,,,,,95.6014,4.3987,,,,,,,,,,100,,,,67.8224,27.779,4.3987,,,,,,0,,,5,4.89891530611801,1.63675020719864,4.56991613564441,5.2279144765916,,,0,,,0,-1.30355647874077,27.6561428860206,-8.0111563796959,5.40404342221437,6,23.6336857965274,75.0106318488409,5.44093531669857,41.8264362763563,4,22.3301293177867,88.5350597114313,0.857223273045641,43.8030353625277
5612,Bangladesh,BGD,50,Khulna,BD40,BD4018,Chuadanga,Chuadanga,BD4018,2,12,12/14/2024 12:00:00 AM,1/18/2025 12:00:00 AM,12/31/2024 12:00:00 AM,104,54,77,11,6.3405,29.274,44.0205,20.361,,,11.1225,50.361,73.2945,22.7084,14.4096,,,,,37.118,,,25.7638,,,,56.995,16.8064,,,,,26.2004,,,,,27.8315,48.7881,25.0133,10.9737,9.3426,1.6311,4.2016,6.3281,24.0225,1.6311,,,,17.7972,17.0541,,6.7721,,,62.1874,,74.4931,,73.6051,70.7869,29.2149,,,,,,,,88.8339,,11.1662,,,,3.2155,,99.9998,,,,,,,,,,,,,,,,67.0312,25.7638,7.2048,,,,,,38.4355,83.0613,,,,33.8774,49.1839,16.9387,,,,89.2516,10.7484,,,,,,100,,,,,,,,,,,,,,,,,,100,,,,,,,100,,,,,,,,,,,,,,,100,,,,,,,,0,,,5,5.08539443303666,2.13222784910262,4.66520512754905,5.50558373852428,,,0,,,0,-1.17240980310729,3.53735328989738,-1.97864744322349,-0.366172162991082,3,5.54474895387894,5.85937366436377,4.2092737529123,6.88022415484557,3,4.37233915077165,4.73684399066018,3.29271220722164,5.45196609432166
5613,Bangladesh,BGD,50,Khulna,BD40,BD4041,Jashore,Jashore,BD4041,2,12,12/14/2024 12:00:00 AM,1/19/2025 12:00:00 AM,1/1/2025 12:00:00 AM,109,49,71,24,5.3308,21.7764,40.9234,31.9704,,,22.521,46.2542,62.6998,58.8636,,,,,,13.7121,,,27.4242,,,,49.8249,10.8084,,,,,39.367,,,,,31.8774,49.62,20.848,20.4523,7.3375,,,7.7332,22.7813,,,,1.9333,5.7773,28.5812,,5.7999,,,62.9397,,73.375,,66.7837,67.9482,32.0521,,,,,,,,91.57,,8.4304,,,,,4.7974,99.9999,,,,,,,,,,,,,,,,33.3333,37.2348,29.4318,,,,2.1405,,25.8106,72.0494,,,,22.5687,35.474,36.5754,5.3824,,,55.9022,44.0983,,,24.411,,,36.6165,,46.3241,,,12.2055,4.8538,,,,,,,,,,,,99.9999,,,,,,,44.3006,55.6993,,,,,,,100,,,,,,,44.3006,,55.6993,,,,,,0,,,4,4.69200028033833,1.52023838567206,4.40077542321856,4.98322513745811,,,0,,,0,0.170730232561172,7.93393468242933,-1.72584291084481,2.06730337596716,4,6.68434877309407,6.41806526884527,5.15013772791422,8.21855981827393,4,6.85507900565525,9.49922107474299,4.58433084667024,9.12582716464025
5614,Bangladesh,BGD,50,Khulna,BD40,BD4044,Jhenaidah,Jhenaidah,BD4044,2,12,12/14/2024 12:00:00 AM,1/13/2025 12:00:00 AM,12/29/2024 12:00:00 AM,111,75,86,22,6.3285,16.9391,60.776,15.9579,,,20.24,67.1045,77.7151,31.2751,26.1464,,,,,24.5575,,6.5366,11.4843,,,,58.6518,12.7061,,,,,28.6408,,,,,28.0452,42.6455,28.0094,11.056,9.7574,,2.2815,4.2473,29.308,,,,,7.4759,28.0452,,10.4246,,,64.8291,,73.9193,,72.9722,72.6207,27.378,,,3.5902,,,3.5902,,91.6674,,,,,4.7432,,,90.1045,9.8954,,,,,,,100,,,,,,,,65.547,11.4843,22.9686,,,,9.9724,,26.2809,63.7463,,,,,72.5066,23.7189,3.7741,,,87.4652,12.5344,,,,,,,,100,,,,,,,,,,,,,,,,100,,,,,,,100,,,,,,,,,,,,,,,100,,,,,,,,0,,,5,4.77959269254251,1.75315232195729,4.44678898371094,5.11239640137407,,,0,,,0,-0.99568732855592,7.14186927711876,-2.53594246857222,0.544567811460383,3,7.99029648925082,14.6719422975241,4.82606403680511,11.1545289416965,3,6.9946091606949,11.3443590273482,4.54802177242607,9.44119654896373
5615,Bangladesh,BGD,50,Khulna,BD40,BD4047,Khulna,Khulna,BD4047,2,12,12/14/2024 12:00:00 AM,1/19/2025 12:00:00 AM,1/1/2025 12:00:00 AM,116,47,64,39,5.6699,21.3445,31.5078,41.4749,,,31.1031,37.1777,52.8523,30.1201,,,,,,35.7459,,6.8268,27.3072,,,,44.2129,4.4442,1.8392,,,1.8392,47.6622,,,,,26.1862,42.9588,26.7437,12.5668,7.5859,1.3025,6.8201,6.2834,20.6894,,,,5.7467,16.2452,19.0793,,5.7467,,,58.6189,,70.1908,,66.7415,76.4742,23.5235,,,,,,5.537,,86.644,,13.3555,,,,,,86.3464,13.6536,,,,,,,100,,,50,,,,,49.3995,36.9469,6.8268,6.8268,,,3.1253,4.4266,16.4051,83.5936,,,,10.6772,40.8848,41.7968,2.2133,4.4266,,58.2019,41.7968,,,10.5908,,,25.5454,,33.9543,14.9546,7.4773,20.25,25.5454,,,,,,,,,,,,99.9995,,,,,,,94.4625,5.537,,,100,,,,100,,,,,,,54.396,18.8925,26.711,,,,,,0,,,5,4.99633427298905,1.88222298089015,4.64681424002803,5.34585430595006,,,0,,,0,-1.62028449263456,5.54672515331754,-3.02915409044752,-0.211414894821607,5,8.4154719743287,10.6760148275246,5.72536909557935,11.1055748530781,4,6.99315974970019,7.72079612087762,5.04770199167406,8.93861750772632
5616,Bangladesh,BGD,50,Khulna,BD40,BD4050,Kushtia,Kushtia,BD4050,2,12,12/14/2024 12:00:00 AM,1/17/2025 12:00:00 AM,12/31/2024 12:00:00 AM,102,46,60,12,3.818,19.2938,37.448,39.4402,,,11.9822,41.266,56.7418,29.2698,8.2921,,,,,8.2921,,,54.1461,,,,53.8304,20.4724,,,,,25.6984,,,,,24.1302,54.2032,21.4032,10.0932,18.9696,,,2.1476,26.9152,,,,1.2168,22.048,19.2556,,10.0932,,,51.9688,,77.0952,,75.5196,65.9984,34.0028,,,,,,,,93.6838,,12.6318,,,,,,91.708,8.2921,,,100,,,,100,,,,,,,,91.708,,8.2921,,,,,,27.4565,72.5438,,,,,62.3739,37.6264,,,,84.0682,15.9321,,,,,,36.1672,,63.8328,,,,,,,,,,,,,,,,100,,,,,,,100,,,,,,,,,,,,,,,,50,50,,,,,,0,,,4,4.48616459670197,1.5989878543815,4.16951781764889,4.80281137575504,,,0,,,-1,-1.87029479253824,7.35997731419492,-3.78666965529545,0.0460800702189748,3,5.99859339433596,8.60141909736084,3.77771653314737,8.21947025552456,3,4.10364559690431,4.6215548891057,2.90029520080276,5.30699599300586
5617,Bangladesh,BGD,50,Khulna,BD40,BD4055,Magura,Magura,BD4055,2,12,12/14/2024 12:00:00 AM,1/19/2025 12:00:00 AM,1/1/2025 12:00:00 AM,95,54,65,17,7.4212,19.3706,43.6465,29.5592,,,18.7417,51.0677,63.0171,27.381,30.9532,,,,,17.8566,,,23.8088,,,,56.0888,12.7747,,,,,31.1383,,,,,36.5274,30.7392,32.7352,10.7787,7.1858,,1.996,1.996,14.3716,,,,,17.3656,30.9385,0.998,6.1878,,,59.4819,,62.8755,,74.0533,62.0768,37.925,,,,,,,,93.1578,,6.8422,,,6.8422,,,84.523,15.4766,,,,,,,100,,,,,,,,54.762,23.8088,5.9522,15.4766,,,,,28.8586,71.1418,,,,30.8724,65.7724,3.3556,,,,100.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,4,4.83648363560982,1.7021861144031,4.48720241469032,5.18576485652933,,,0,,,0,0.165665038722737,3.83680223533114,-0.786128455138422,1.11745853258389,3,6.11580745132633,9.02741413990061,3.87638161758745,8.35523328506521,3,6.28147249004907,8.22804934797236,4.24034465592375,8.32260032417439
5618,Bangladesh,BGD,50,Khulna,BD40,BD4057,Meherpur,Meherpur,BD4057,2,12,12/19/2024 12:00:00 AM,1/19/2025 12:00:00 AM,1/3/2025 12:00:00 AM,59,37,46,6,3.3313,19.357,57.2629,20.0469,,,10.6838,60.5942,76.6199,38.4092,,,,,,,,38.4092,23.1816,,,,56.5214,17.3912,,,,,24.3631,,,1.7237,,27.4607,37.0686,33.1358,6.0715,4.3478,,5.2482,1.7237,27.7334,,,,3.4474,13.0434,16.5679,,,,2.6701,55.6811,,69.9477,,84.1361,83.4315,16.5679,,,,,,,,100,,,,,,,,100,,,,,,,,,,,,,,,,61.5908,15.2276,23.1816,,,,,,,100.0002,,,,50.0001,,37.6382,12.3619,,,87.6383,12.3619,,,,,,,,100,,,,,,,,,,,,,,,,99.9999,,,,,,,99.9999,,,,,,,,,,,,,,,99.9999,,,,,,,,0,,,4,4.57750113755279,1.63620333274639,4.14781309144055,5.00718918366503,,,0,,,0,0.592670617527563,4.90313888003019,-0.869162960988397,2.05450419604352,3,4.43716625169286,5.12553669912801,2.90902645430351,5.96530604908221,3,5.02983686922042,6.24498168626537,3.16794306005634,6.89173067838451
5619,Bangladesh,BGD,50,Khulna,BD40,BD4065,Narail,Narail,BD4065,2,12,12/21/2024 12:00:00 AM,1/19/2025 12:00:00 AM,1/4/2025 12:00:00 AM,88,42,55,25,5.056,19.694,43.196,32.054,,,26.686,48.252,62.89,54.5854,7.5691,,,,,7.5691,,7.5691,22.7073,,,,59.0084,5.9056,,,,,35.087,,,,,35.7326,46.4021,17.8663,9.6773,17.2207,3.2756,3.2756,5.9056,23.7719,,,,,10.819,27.0475,1.6378,2.1339,,,71.3157,,62.284,,79.0086,68.6857,31.3153,,,,,,,,100.0001,,13.6286,,,,,,90.1382,9.8618,,,,,,,100,,,,,,,,27.2927,52.9837,9.8618,9.8618,,,,,28.1871,75.6727,,,,11.5791,59.0647,25.4966,3.8597,,,84.5613,15.4388,,,,,,,,75,,,50,,,,,,,,,,,,,100,,,,,,,100,,,,,,,,,,,,,,,100,,,,,,,,0,,,5,4.94701424732695,1.76788303945467,4.56794033398165,5.32608816067224,,,0,,,0,-1.64172364067732,8.43206723956072,-3.91568306995438,0.632235788599741,3,6.48290665948365,9.76183173802868,3.85033641341635,9.11547690555095,2,4.84118301880633,5.67709194200023,3.31018517621124,6.37218086140143
5620,Bangladesh,BGD,50,Khulna,BD40,BD4087,Satkhira,Satkhira,BD4087,2,12,12/15/2024 12:00:00 AM,1/17/2025 12:00:00 AM,12/31/2024 12:00:00 AM,108,61,81,43,5.067,27.0224,46.1809,21.7335,,,38.4463,51.2479,73.2033,,3.3512,,,,,42.0108,,30.6703,23.9679,,,,30.661,10.8686,,,,,58.4676,,,,,41.5138,46.055,11.1718,16.8178,17.6072,,5.646,4.2502,13.8432,,,,1.882,15.239,29.2652,0.7894,2.6714,,,52.3982,,70.1256,,62.4146,64.1764,35.8208,,,5.2539,,,5.2539,,76.7808,,22.3731,,,,5.2539,5.2539,100.0002,,,,,,,,,,,,,,,,77.3192,15.9786,6.7024,,,,,,11.099,93.4104,,,,39.5382,32.0227,28.4392,,,,71.5609,28.4392,,,5.2854,5.2854,,15.8562,,15.8562,5.2854,,12.6005,71.5436,,,,,,,,,,,,99.9992,,,,,,,93.1565,6.8427,,,,,,,100,,,,,,6.8427,67.9903,5.7404,19.4258,,,,,,0,,,4,4.71612641215206,1.66458126230067,4.39428412310251,5.03796870120161,,,0,,,0,6.42397800258424,56.402244063781,-6.2675184736631,19.1154744788316,6,19.5194865259042,69.1867928798563,3.95124181130399,35.0877312405044,5,25.4841961917416,123.55329898677,-2.14316134613564,53.1115537296189
5621,Bangladesh,BGD,50,Mymensingh,BD45,BD4539,Jamalpur,Jamalpur,BD4539,2,12,12/14/2024 12:00:00 AM,1/19/2025 12:00:00 AM,1/1/2025 12:00:00 AM,110,71,84,20,5.1122,17.2137,58.9699,18.7064,,,18.322,64.0821,76.1836,22.8471,,,,,,17.2228,,8.6114,51.3185,,,,71.1998,7.215,,,,,21.586,,,,,35.6294,43.231,21.1404,8.6698,7.7196,,2.405,3.3552,22.0906,,,,3.3552,12.084,27.9098,,5.7602,,,64.4894,,75.0596,,85.5708,73.5458,26.455,,,,,,,,99.9999,,10.9984,,,5.4992,,5.4992,99.9998,,,,,,,,,,,,,,,,65.9041,19.86,14.2357,,,,6.0491,,25.8036,68.1473,,,,30,36.0491,27.9018,,6.0491,,90,10,,,,,,,,60.4915,39.5085,,,,,,,,,,,,,,,99.9999,,,,,,,45.2523,54.7476,,,,,,50,,50,,,,,,72.6261,,27.3738,,,,,,0,,,5,5.11037994037926,1.76520035483913,4.77376944020683,5.4469904405517,,,0,,,0,-0.43080560485424,3.60051524206687,-1.21650244474061,0.354891235032127,3,4.5463266025387,5.29410157281904,3.39105892662309,5.70159427845432,3,4.11552099768446,3.99321280427283,3.2441305242727,4.98691147109623
5622,Bangladesh,BGD,50,Mymensingh,BD45,BD4561,Mymensingh,Mymensingh,BD4561,2,12,12/14/2024 12:00:00 AM,1/19/2025 12:00:00 AM,1/1/2025 12:00:00 AM,141,69,77,32,7.0658,12.7752,41.8026,38.36,,,22.6742,48.8684,54.5778,61.9594,,,,,,23.7465,,,14.2939,,,,61.0178,7.8022,,,,,31.1774,,,,,21.0074,55.2756,24.6965,14.2831,10.3663,2.6112,1.3056,6.4809,27.292,1.3056,,,,7.8022,18.1528,,1.3056,,,67.5301,,68.8043,,83.0874,61.0492,38.9482,,,,,,,,93.296,3.3521,,,,6.664,,,95.2735,4.7263,,,,,,,100,,,,,,,,57.1756,14.2939,23.7465,,,4.7838,,,37.4478,68.7992,,,,46.8381,34.3807,12.4952,6.2854,,,81.2188,18.7806,,,,,,,,33.2664,16.7337,16.7337,16.7337,50.0001,,,,,,,,,,,,100,,,,,,,87.5755,12.4245,,,100,,,,100,,,,,,,62.4245,25,12.5755,,,,,,0,,,5,5.07761116280498,2.03295384436517,4.73519996571064,5.42002235989932,,,0,,,-1,-3.93020074897821,17.588871007111,-7.96536449902922,0.1049630010728,3,9.27224747524067,20.5959058308617,4.54722262432454,13.9972723261568,3,5.28535585964605,7.05239437422091,3.6779660030322,6.89274571625989
5623,Bangladesh,BGD,50,Mymensingh,BD45,BD4572,Netrakona,Netrakona,BD4572,2,12,12/14/2024 12:00:00 AM,1/19/2025 12:00:00 AM,1/1/2025 12:00:00 AM,113,78,85,33,7.328,13.4916,61.1944,17.9888,,,29.0412,68.5224,74.686,41.1511,10.2062,,,,,33.9304,,5.1031,9.6091,,,,59.7038,7.137,,,,,33.1582,,,,,35.5372,42.5264,23.1988,9.516,8.4004,,2.379,3.6424,24.7578,,,,,13.8306,26.3168,2.379,4.6102,,,69.6632,,65.873,,84.6094,75.389,24.61,,,,,,,,99.9994,,,,,,,,99.9999,,,,,,,,,,,,,,,,72.9639,18.024,,4.506,4.506,,5.738,,32.6996,61.5622,,,,15.4856,51.4344,33.0798,,,,91.0126,8.9872,,,,,,100,,,,,,,,,,,,,,,,,,99.9998,,,,,,,99.9998,,,,,,,,,,,,,,,87.9007,,12.0991,,,,,,0,,,5,5.41528521931611,1.94233453090916,5.04656874922838,5.78400168940383,,,0,,,0,-0.810214637035413,5.05462393313349,-1.9067165209512,0.286287246880371,3,6.17069826956599,7.06462705196952,4.63816548886417,7.7032310502678,3,5.36048363253057,6.30975887955172,3.99170475006408,6.72926251499706
5624,Bangladesh,BGD,50,Mymensingh,BD45,BD4589,Sherpur,Sherpur,BD4589,2,12,12/14/2024 12:00:00 AM,1/18/2025 12:00:00 AM,12/31/2024 12:00:00 AM,105,60,76,25,8.5622,23.803,48.5693,19.0682,,,23.8245,57.1315,72.3723,17.6359,5.8697,,,,,41.1683,,,29.4289,,5.8965,,47.3352,9.2164,,,,,42.1304,,,1.3192,,25.3443,58.6484,17.1076,13.168,13.144,1.3132,5.2648,7.8972,28.9204,,,,2.6384,10.5416,15.7884,1.3132,,1.3307,,62.6771,,55.9992,,79.9945,69.7436,28.9444,1.3132,,,,,,,95.4426,,4.5577,,,,,,88.2331,11.7662,,,,,,50.1138,100,,,,,,,,52.9345,23.5324,11.7662,5.8697,5.8965,,,,48.0148,51.9857,4.0073,,4.0073,32.0038,32.0038,19.9819,7.9964,4.0073,,72.0222,23.971,4.0073,,,,,33.2828,,66.7174,,,,16.6414,,,,,,,,,,,,100,,,,,,,100,,,,,,,,,,,,,,,49.8862,,50.1138,,,,,,0,,,4,4.70199338293107,1.41852125014483,4.42379847774128,4.98018828812086,,,0,,,-1,-1.34763260310176,5.59949450351074,-2.64078046667286,-0.0544847395306562,4,7.56407345029752,10.5827035556865,5.12010275164568,10.0080441489494,3,6.21644084719576,7.76786748008989,4.42252869493207,8.01035299945946
5625,Bangladesh,BGD,50,Rajshahi,BD50,BD5010,Bogura,Bogura,BD5010,2,12,12/14/2024 12:00:00 AM,1/19/2025 12:00:00 AM,1/1/2025 12:00:00 AM,115,59,84,13,4.1184,23.724,47.043,25.1154,,,11.0844,51.1614,70.767,31.0884,9.6287,,,,,34.8016,,3.7132,13.3419,,7.4264,,47.36,18.944,,,,,33.6936,,,,,31.6223,35.4203,30.2424,6.5624,3.2812,1.4548,2.368,2.9096,24.0516,1.4548,,,0.9132,13.4648,19.3156,2.368,3.8228,,,74.3212,,67.9288,,73.578,73.578,26.4196,,,,,,,,100.0005,,,,,,,,94.0847,5.9155,,,,,,,100,,,,,,,11.831,48.1435,24.4815,15.5442,,,,,,18.5766,81.4233,,,,33.6952,51.1861,15.1186,,,,94.1696,5.8303,,,,,,100,,,,,,,,,,,,,,,,,,100,,,,,,,100,,,,,,,,,,,,,,,100,,,,,,,,0,,,4,4.67571848195887,1.78459838661028,4.33995669316528,5.01148027075247,,,0,,,0,0.317335252008617,7.18196961557399,-1.27865799589671,1.91332849991395,3,6.03612681571657,6.79659308753328,4.53501052218446,7.53724310924868,3,16.5425445530813,105.726994199111,-6.66754600531818,39.7526351114808
5626,Bangladesh,BGD,50,Rajshahi,BD50,BD5038,Joypurhat,Joypurhat,BD5038,2,12,12/14/2024 12:00:00 AM,1/18/2025 12:00:00 AM,12/31/2024 12:00:00 AM,104,70,78,23,5.893,13.407,61.142,19.5575,,,21.2165,67.035,74.549,19.9704,3.1844,,,,,23.1548,,4.1965,49.494,,,,65.8122,6.8687,,,,,24.4573,,,,2.8654,33.3155,48.1166,21.6426,6.127,5.3853,,2.8654,6.4725,29.8426,,,2.8654,,14.0322,22.6284,,2.9498,,,52.2898,,70.3443,,83.6705,64.7757,32.3625,,2.8654,,,,3.3594,,86.7192,,16.6407,4.4271,,,,,100.0001,,,,,,,,,,,,,,,,66.28,18.9583,14.7618,,,,3.82,,29.168,78.472,,,,20.314,45.484,34.202,,,,91.146,8.854,,,,,,43.1443,,,,,,56.8557,,,,,,,,,,,,99.9999,,,,,,,99.9999,,,,,,,,,,,,,,17.7443,23.3835,,58.8721,,,,,,0,,,4,4.69724228002783,1.5455511920067,4.39413475359326,5.0003498064624,,,0,,,0,-0.432231681129597,7.97712485933608,-2.26230963491129,1.39784627265209,3,6.96025898455846,10.1716006447565,4.62673375800336,9.29378421111355,3,6.52802730342886,12.6925484497393,3.61615698614426,9.43989762071346
5627,Bangladesh,BGD,50,Rajshahi,BD50,BD5064,Naogaon,Naogaon,BD5064,2,12,12/14/2024 12:00:00 AM,1/9/2025 12:00:00 AM,12/27/2024 12:00:00 AM,104,60,73,12,6.4578,19.4925,49.9992,24.0489,,,11.8263,56.457,69.4917,46.0827,3.9171,7.0276,,,,14.8618,,7.0276,14.0552,,,7.0276,61.8873,12.7708,1.7389,,,,21.8643,,,,1.7389,23.2788,54.2564,21.2941,12.5713,5.2167,,,12.3718,36.1462,,,1.7389,,10.8324,16.6476,,9.2544,,,56.8896,,72.236,,87.0024,59.5782,38.6831,,1.7389,,,,,,91.0104,,8.9904,,,,,,85.9444,7.0276,,7.0276,,,,,100,,,,,,,,50.8064,35.138,7.0276,,,7.0276,,,32.9985,62.4789,,10.2177,,31.8258,31.8258,20.4354,5.6952,,10.2177,84.087,5.6952,,10.2177,100,,,100,,,,,,,,,,,,,,,,,,100,,,,,,,100,,,,,,,,,,,,,,,100,,,,,,,,0,,,4,4.74413432803482,1.85293496315656,4.37898411408833,5.1092845419813,,,0,,,0,-1.12330225492365,2.92669515828888,-1.82291621172112,-0.423688298126185,4,6.130515487434,8.06053641415744,4.20367874167747,8.05735223319052,2,5.02509853619171,6.67426154376919,3.44092029976493,6.60927677261848
