objectid,adm0_name,adm0_iso3,adm0_m49,adm1_name,adm1_pcode,adm2_pcode,adm2_name,adm_name,adm_pcode,adm_level,round,coll_start_date,coll_end_date,coll_mid_date,surveys,tot_crop_producers,tot_ls_producers,tot_fish_producers,hh_agricactivity_1,hh_agricactivity_2,hh_agricactivity_3,hh_agricactivity_4,hh_agricactivity_888,hh_agricactivity_999,resp_isfishproducer_1,resp_iscropproducer_1,resp_islsproducer_1,crp_area_change_1,crp_area_change_2,crp_area_change_3,crp_area_change_4,crp_area_change_5,crp_area_change_888,crp_area_change_999,crp_harv_change_1,crp_harv_change_2,crp_harv_change_3,crp_harv_change_4,crp_harv_change_5,crp_harv_change_888,crp_harv_change_999,crp_main_1100,crp_main_1200,crp_main_1300,crp_main_1400,crp_main_1500,crp_main_1600,crp_main_1990,crp_main_2100,crp_main_2200,crp_main_2300,crp_main_2400,crp_main_2500,crp_main_2600,crp_main_2990,crp_main_3100,crp_main_3200,crp_main_3300,crp_main_3400,crp_main_3500,crp_main_3600,crp_main_3700,crp_main_3990,crp_main_4100,crp_main_4200,crp_main_4300,crp_main_4400,crp_main_4500,crp_main_4600,crp_main_4700,crp_main_4900,crp_main_4101,crp_main_4990,crp_main_5100,crp_main_5200,crp_main_5300,crp_main_5400,crp_main_5500,crp_main_5600,crp_main_5700,crp_main_5800,crp_main_5900,crp_main_5101,crp_main_5110,crp_main_5990,crp_main_6100,crp_main_6200,crp_main_6300,crp_main_6400,crp_main_6990,crp_main_7100,crp_main_7200,crp_main_7300,crp_main_7400,crp_main_7500,crp_main_7600,crp_main_7700,crp_main_7800,crp_main_7900,crp_main_7101,crp_main_7110,crp_main_7120,crp_main_7130,crp_main_7140,crp_main_7150,crp_main_7160,crp_main_7170,crp_main_7180,crp_main_7990,crp_main_8100,crp_main_8200,crp_main_8300,crp_main_8400,crp_main_8500,crp_main_8600,crp_main_8700,crp_main_8800,crp_main_8990,crp_main_9100,crp_main_9200,crp_main_9300,crp_main_9400,crp_main_9500,crp_main_9990,crp_main_10100,crp_main_10200,crp_main_10300,crp_main_10400,crp_main_10500,crp_main_10600,crp_main_10990,crp_main_777000,crp_main_888000,crp_main_999000,crp_irrig_source_1,crp_irrig_source_2,crp_irrig_source_3,crp_irrig_source_4,crp_irrig_source_5,crp_irrig_source_666,crp_irrig_source_888,crp_irrig_source_999,crp_irrig_system_1,crp_irrig_system_2,crp_irrig_system_3,crp_irrig_system_4,crp_irrig_system_5,crp_irrig_system_888,crp_irrig_system_999,crp_irrig_pay_0,crp_irrig_pay_1,crp_irrig_pay_888,crp_irrig_pay_999,crp_storage_1,crp_storage_2,crp_storage_3,crp_storage_4,crp_storage_5,crp_storage_6,crp_storage_888,crp_storage_999,crp_salesprice_1,crp_salesprice_2,crp_salesprice_3,crp_salesprice_4,crp_salesprice_5,crp_salesprice_888,crp_salesprice_999,crp_proddif_0,crp_proddif_1,crp_proddif_888,crp_proddif_999,crp_proddif_access_credit_1,crp_proddif_access_fertilize_1,crp_proddif_access_fuel_1,crp_proddif_access_labour_1,crp_proddif_access_machinery_1,crp_proddif_access_pesticide_1,crp_proddif_access_plot_1,crp_proddif_animal_grazing_1,crp_proddif_dk_1,crp_proddif_excess_water_1,crp_proddif_lack_irrigation_1,crp_proddif_other_1,crp_proddif_pest_outbreak_1,crp_proddif_plant_disease_1,crp_proddif_ref_1,crp_proddif_seed_quality_1,crp_proddif_seed_quantity_1,crp_proddif_soil_erosion_1,crp_salesdif_0,crp_salesdif_1,crp_salesdif_888,crp_salesdif_999,crp_saledif_competition_1,crp_saledif_damage_losses_1,crp_saledif_dk_1,crp_saledif_low_demand_1,crp_saledif_low_price_1,crp_saledif_marketing_cost_1,crp_saledif_other_1,crp_saledif_pay_delay_1,crp_saledif_processing_1,crp_saledif_ref_1,crp_seed_company_1,crp_seed_dk_1,crp_seed_gov_1,crp_seed_market_1,crp_seed_ngo_1,crp_seed_organized_community_1,crp_seed_other_1,crp_seed_ownprod_1,crp_seed_ref_1,crp_seed_relatives_friends_1,hh_age_median,hh_age_wmean,hh_age_stddev,hh_age_ci_low,hh_age_ci_high,hh_size_median,hh_size_wmean,hh_size_stddev,hh_size_ci_low,hh_size_ci_high,tot_income_median,tot_income_wmean,tot_income_stddev,tot_income_ci_low,tot_income_ci_high,crp_harv_lastyr_kg_median,crp_harv_lastyr_kg_wmean,crp_harv_lastyr_kg_stddev,crp_harv_lastyr_kg_ci_low,crp_harv_lastyr_kg_ci_high,crp_harv_vol_kg_median,crp_harv_vol_kg_wmean,crp_harv_vol_kg_stddev,crp_harv_vol_kg_ci_low,crp_harv_vol_kg_ci_high,crp_landsize_ha_median,crp_landsize_ha_wmean,crp_landsize_ha_stddev,crp_landsize_ha_ci_low,crp_landsize_ha_ci_high
5729,Zimbabwe,ZWE,716,Masvingo,ZW18,,,Masvingo,ZW18,1,9,11/23/2023 12:00:00 AM,12/22/2023 12:00:00 AM,12/7/2023 12:00:00 AM,787,633,479,12,30.504,10.9306,49.9503,8.6428,,,1.5252,80.4543,60.8809,0.3312,13.248,31.1328,39.5784,15.2352,0.4968,,2.3184,18.0504,7.9488,41.8968,28.98,0.828,,0.158,0.474,2.686,11.534,64.306,,,,,0.158,,0.158,,,1.106,,,0.316,,,,,,,,,,,,,,0.632,2.686,,3.318,,,,,,,,,0.474,,,,,,,,,0.316,,,,,,,,0.158,,,,,,,0.316,,4.108,,,,,,,0.474,,,,0.158,,0.316,1.58,,,,,,4.424,0.158,,,83.628,2.3184,4.968,5.9616,2.484,0.6624,,,,,,,,,,,,,,29.808,29.1456,24.1776,15.2352,1.3248,0.1656,0.1656,,2.1429,28.572,30.7149,29.2863,8.5716,0.7143,,19.1422,80.682,0.1582,,0.1961,13.9231,0.3922,2.1571,14.1192,2.7454,0.9805,1.5688,,3.3337,70.0077,4.1181,3.922,4.7064,,7.844,7.844,,49.2867,50.001,0.7143,,10.0002,12.8574,,18.5718,42.858,11.4288,10.0002,20.0004,2.8572,,15.732,,20.0376,52.164,0.4968,2.9808,1.1592,25.9992,,2.8152,3,2.74968233799238,0.615416262635426,2.70580789681478,2.79355677916997,6,5.84291187739464,1.94149669403288,5.70414501459338,5.98167874019589,180,385.588310038119,611.262609586451,342.009992342196,429.166627734043,,,0,,,,,0,,,2,2.9024417776874,6.94261546764097,2.34791906795602,3.45696448741878
5730,Zimbabwe,ZWE,716,Matabeleland North,ZW15,,,Matabeleland North,ZW15,1,9,11/23/2023 12:00:00 AM,12/4/2023 12:00:00 AM,11/28/2023 12:00:00 AM,205,141,113,4,31.2192,17.5608,37.5606,13.6584,,,1.9512,68.7798,55.1214,2.8776,11.5104,48.9192,25.179,11.5104,,,4.3164,15.1074,12.9492,43.8834,23.0208,0.7194,,,,19.8576,14.184,43.2612,,,,0.7092,,,,,,0.7092,,,0.7092,,,,0.7092,,,,,,1.4184,,,,0.7092,6.3828,0.7092,8.5104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7092,,,,,,,,,,,,,,,,,,,,1.4184,,,,71.94,7.194,8.6328,2.8776,7.194,2.1582,,,,,,,,,,,,,,31.6536,29.4954,17.985,16.5462,3.597,0.7194,,,2.9412,17.6472,23.5296,47.0592,8.8236,,,27.6588,72.3384,,,,13.7256,2.9412,1.9608,13.7256,4.902,,3.9216,,3.9216,59.8044,5.8824,7.8432,7.8432,,10.7844,4.902,0.9804,44.118,55.8828,,,10.5264,10.5264,,15.7896,42.1056,21.0528,5.2632,10.5264,,,15.1074,,23.7402,39.567,4.3164,6.4746,,29.4954,,2.1582,3,7.05853658536585,61.8317331419564,-1.5784945478906,15.6955677186223,5,5.40594059405941,2.03050476689755,5.12020896034895,5.69167222776986,200,458.141463414634,606.628665439692,373.403895769564,542.879031059704,,,0,,,,,0,,,1,1.92134672201439,2.79762368687028,1.44676403389162,2.39592941013716
5731,Zimbabwe,ZWE,716,Matabeleland South,ZW16,,,Matabeleland South,ZW16,1,9,11/23/2023 12:00:00 AM,12/15/2023 12:00:00 AM,12/4/2023 12:00:00 AM,412,251,278,8,21.1149,27.6678,39.8028,11.4069,,,1.9416,60.9177,67.4706,0.4202,10.9252,50.424,27.313,10.0848,,0.8404,2.9414,18.4888,12.606,43.7008,21.8504,,0.4202,0.3984,0.3984,6.7728,14.3424,51.3936,,,,,0.3984,,,,,1.1952,,,0.7968,,,,,0.3984,,,,,0.3984,,,,1.992,5.5776,,6.7728,,,,,,,,,,,,,,,,,,0.3984,,,,,,,,,,,,,,,0.3984,,2.3904,,,,,,,0.3984,,,,,,0.3984,,,,,,,5.1792,,,,72.2744,3.7818,8.8242,6.7232,6.303,2.101,,,,,,,,,,,,,,42.02,27.313,13.4464,13.0262,2.5212,0.4202,0.8404,0.4202,1.6129,37.0967,29.0322,24.1935,8.0645,,,21.5136,78.4848,,,,5.076,,1.5228,16.2432,2.0304,1.5228,3.5532,,4.5684,67.5108,4.5684,8.1216,7.1064,0.5076,4.0608,3.0456,0.5076,53.2257,46.7741,,,10.3449,13.7932,,27.5864,31.0347,6.8966,24.1381,6.8966,6.8966,,19.3292,0.4202,22.6908,47.9028,2.9414,1.2606,,28.1534,,4.202,3,4.95388349514563,43.6150525308201,0.65636467241656,9.2514023178747,5,5.49,1.7868637904199,5.31131362095801,5.66868637904199,200,405.233009708738,497.801462371635,356.183174149961,454.282845267515,,,0,,,,,0,,,1.21408337,2.35051685125,3.78966409208837,1.86922903026672,2.83180467223328
5732,Zimbabwe,ZWE,716,Midlands,ZW17,,,Midlands,ZW17,1,9,11/23/2023 12:00:00 AM,12/4/2023 12:00:00 AM,11/28/2023 12:00:00 AM,206,162,123,4,31.0656,12.135,47.5692,9.2226,,,1.9416,78.6348,59.7042,0.6329,12.0251,31.645,34.8095,20.2528,0.6329,,3.1645,19.6199,11.3922,38.6069,26.5818,0.6329,,,,0.6173,4.3211,68.5203,,0.6173,,0.6173,0.6173,,0.6173,,,1.2346,,,1.8519,,,,0.6173,,,,,,0.6173,0.6173,,,1.2346,4.9384,,4.9384,,,,,,,,,1.2346,,,,,,,,,0.6173,,,,,,,,0.6173,,,,,,,,,2.4692,,,,,,,,,,,,,,0.6173,,,,,,2.4692,,,,75.948,5.0632,5.6961,3.1645,8.2277,1.8987,,,,,,,,,,,,,,34.8095,27.2147,17.7212,17.7212,1.8987,,0.6329,,5.0847,30.5082,25.4235,30.5082,8.4745,,,30.2477,69.7549,,,,20.355,0.885,1.77,15.045,5.31,2.655,4.425,,5.31,52.215,9.735,4.425,7.08,,13.275,7.965,1.77,44.0674,55.9317,,,15.1515,9.0909,,18.1818,57.5757,6.0606,3.0303,12.1212,,,29.7463,,20.8857,49.3662,,1.2658,1.2658,18.3541,,3.1645,3,7.03398058252427,61.6824583569407,-1.56126044546542,15.629221610514,5,5.45320197044335,1.75237521796862,5.20721671298328,5.69918722790342,225,492.54854368932,923.241165054682,363.89802371999,621.199063658651,,,0,,,,,0,,,1.21408337,3.03700314465839,7.03232068225581,1.92855412271913,4.14545216659764
5853,Yemen,YEM,887,Abyan,YE12,,,Abyan,YE12,1,29,6/17/2025 12:00:00 AM,6/28/2025 12:00:00 AM,6/22/2025 12:00:00 AM,113,34,67,3,3.048,32.2548,28.0711,36.6259,,,1.6613,31.1191,60.3259,1.4627,4.1953,64.7453,15.7459,13.8514,,,1.4627,9.5903,12.801,56.6365,19.5101,,,,6.3778,6.3778,38.5445,6.6987,,1.1385,,,,,,,,,,,,,,,,1.1385,,,,,,,,,,,,,,,,,1.1391,,,,,,,,,,,,,,,,,4.4047,1.1391,,,,,,,,,,,,,,,3.2388,,,,,,,,1.1385,,,,,,6.5044,,,,22.1592,,,71.4746,24.3307,,,4.1953,,,,,,,,,,,,,,,,,,,,,,,,24.6876,59.4386,15.8738,,,,18.4412,81.5584,,,4.004,6.7974,4.1901,4.1901,13.3431,20.1698,4.004,,,,97.2069,,5.4007,5.4007,,7.9424,11.9792,,49.1687,50.8313,,,,,,,100,,,,,,,,,77.5435,,,,53.4616,,,3,2.57328181073787,0.610839290417466,2.45835595719301,2.68820766428274,8,9.23358859615293,4.32250428848889,8.41671206841351,10.0504651238923,,,0,,,,,0,,,,,0,,,,,0,,
5854,Yemen,YEM,887,Aden,YE24,,,Aden,YE24,1,29,6/17/2025 12:00:00 AM,6/23/2025 12:00:00 AM,6/20/2025 12:00:00 AM,113,2,13,1,0.2551,10.8337,0.8059,88.1023,,,1.4084,1.061,11.6396,,,75.9567,24.0433,,,,,,,24.0433,75.9567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.9567,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,100,,,,,,,,,,,,,100,,,,,75.9567,75.9567,,100,,,,,,,,,,,,,,,,,24.0433,,,,75.9567,,,2,2.53970589612224,0.602395121947114,2.42636876367661,2.65304302856786,6,7.25374375194606,3.77472839005299,6.54355059814548,7.96393690574663,,,0,,,,,0,,,,,0,,,,,0,,
5855,Yemen,YEM,887,Al Bayda,YE14,,,Al Bayda,YE14,1,29,6/19/2025 12:00:00 AM,6/28/2025 12:00:00 AM,6/23/2025 12:00:00 AM,113,36,39,0,10.6542,12.7627,24.6103,51.9729,,,,35.2645,37.373,,,64.3553,34.5945,1.0503,,,,8.2062,1.0503,68.0486,22.695,,,,14.4682,,20.0307,6.3593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4863,22.6564,,,44.8565,34.0683,8.3028,,12.7725,,,,,,,,,,,,,,,,,,,,,,,,,43.6403,50.5252,5.8343,,,18.6421,81.3577,,,,30.4833,33.1773,,8.5323,24.4847,,,,,78.3416,,28.4399,27.0184,,3.8398,1.0794,,10.7156,89.2842,,,44.5874,2.5809,,59.4094,65.9439,66.8811,,9.1814,,,,,,34.2057,,,,82.6205,,8.3028,2,2.55217330084419,0.624124251660056,2.43474795924401,2.66959864244438,9,10.9312456276737,5.53491482003044,9.88054389622554,11.9819473591219,,,0,,,,,0,,,,,0,,,,,0,,
5856,Yemen,YEM,887,Al Dhale'e,YE30,,,Al Dhale'e,YE30,1,29,6/17/2025 12:00:00 AM,6/28/2025 12:00:00 AM,6/22/2025 12:00:00 AM,113,56,66,0,6.1787,15.3707,40.0105,38.442,,,,46.1892,55.3812,,1.5115,76.8448,15.6997,5.9441,,,,2.4638,22.4392,33.4732,41.6239,,,,7.8839,10.5532,23.7767,15.6235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0239,26.1392,,,69.5461,25.7052,3.2373,,1.5115,,,,,,,,,,,,,,,,,,,,,,,,,34.7522,46.9877,18.26,,,12.0722,87.9279,,,,20.2289,6.1772,4.6765,31.5342,16.3794,2.1397,,,,83.4947,,11.5859,10.2732,,7.8824,5.8468,8.526,39.7825,60.2174,,,,,,8.3536,99.9999,,,,,,0.9523,,,31.3735,,5.89,,82.2185,,,2,2.40918708641299,0.580179766059712,2.30002964374373,2.51834452908225,8,8.78203405896204,4.16924609395176,7.9976146977606,9.56645342016348,,,0,,,,,0,,,,,0,,,,,0,,
5857,Yemen,YEM,887,Al Hudaydah,YE18,,,Al Hudaydah,YE18,1,29,6/17/2025 12:00:00 AM,6/23/2025 12:00:00 AM,6/20/2025 12:00:00 AM,115,24,36,2,4.4415,17.9951,19.7658,57.7979,,,1.1652,24.2073,37.7609,,1.4171,59.7673,38.8155,,,,,15.4744,24.9159,48.6389,10.9707,,,,1.1012,25.1537,32.8939,3.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.712,,,,,,,,,,,3.712,,,7.424,,,,22.2906,,,90.4463,9.5536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0001,,,,23.6251,76.3749,,,,18.0916,,0.7177,23.4728,,,5.9039,,19.4631,74.6332,,17.3739,17.3739,,5.9039,,,,100.0001,,,,,,,100.0001,,,,,,,,,37.4158,,,,82.8353,,,2,2.49357719816354,0.63006812270612,2.37606888737505,2.61108550895202,9,9.48760720023967,3.7231469237691,8.79019788359244,10.1850165168869,,,0,,,,,0,,,,,0,,,,,0,,
5858,Yemen,YEM,887,Al Jawf,YE16,,,Al Jawf,YE16,1,29,6/19/2025 12:00:00 AM,6/30/2025 12:00:00 AM,6/24/2025 12:00:00 AM,113,52,73,0,8.4864,24.3566,33.0828,34.0758,,,,41.5692,57.4394,,,62.8851,36.1783,0.9363,,,0.1957,9.3652,21.1532,68.0129,1.2727,,,,34.2897,0.2121,12.5536,1.2697,,0.4242,,,,,,,,,,,,,,,,,,,,,,,,,,1.3584,,,,,,,,,,,,0.5904,5.4829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5904,,,6.2854,36.9429,,,20.4961,72.011,,7.4926,,,,,,,,,,,,,,,,,,,,,,,,,31.3402,37.837,29.6907,1.1323,,,19.249,80.751,,,1.0033,46.2377,17.9641,8.5361,44.3441,35.5704,0.8298,,,,66.5116,,15.1766,21.8171,,8.5361,3.6173,,38.9614,61.0388,,,53.115,,,96.29,58.68,53.115,,,,,8.961,,,52.2694,1.6641,7.4926,,47.6883,,0.1957,2,2.42558070276557,0.592539389597377,2.31409786893887,2.53706353659228,10,10.6564379554548,5.67292528719378,9.56970256462077,11.7431733462888,,,0,,,,,0,,,,,0,,,,,0,,
5859,Yemen,YEM,887,Al Maharah,YE28,,,Al Maharah,YE28,1,29,6/19/2025 12:00:00 AM,6/29/2025 12:00:00 AM,6/24/2025 12:00:00 AM,113,9,40,15,2.5193,32.241,5.3678,59.872,,,19.6625,7.8871,37.6088,,1.9925,64.8434,33.1641,,,,,1.9925,61.9724,21.5715,14.4636,,,,,2.6647,17.3568,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6647,,,,,,,,,,,,,,,,,,,,,,1.8493,,,,54.8548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.4243,,,,7.1854,,,21.5715,75.5575,,,2.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0921,69.9079,,,19.2029,32.1266,39.2336,,32.1266,32.1266,,,,,41.5635,,17.195,17.195,,19.2029,19.2029,,,,,,,,,,,,,,,,,,,51.7488,,,,53.1147,,1.9925,3,2.62206396588306,0.579183367541898,2.51309398978959,2.73103394197653,8,9.0482672916148,3.88297638342451,8.3111556752857,9.7853789079439,,,0,,,,,0,,,,,0,,,,,0,,
5860,Yemen,YEM,887,Al Mahwit,YE27,,,Al Mahwit,YE27,1,29,6/17/2025 12:00:00 AM,6/30/2025 12:00:00 AM,6/23/2025 12:00:00 AM,113,78,65,0,19.4772,11.2932,48.9624,20.268,,,,68.4396,60.2556,,6.4288,67.4391,20.8062,5.3267,,,,3.664,22.0128,43.7888,30.5352,,,,4.3741,5.5614,27.904,12.6204,,1.0017,,,,,,,,,,,,,,,,,,,,,,,,,,1.7341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7292,,,,,,,,1.0017,,,14.9998,29.0735,,,77.7192,11.7615,2.5619,4.1772,3.781,,,,,,,,,,,,,,,,,,,,,,,4.5334,5.5699,12.6552,54.9446,22.297,,,9.9809,90.0189,,,1.8229,29.4907,10.0108,7.6068,13.4539,20.2651,1.9805,,,,91.7564,,14.3858,13.6575,,3.9555,4.9485,4.0626,12.6552,87.3449,,,24.6349,,,41.172,88.1187,34.7951,,,,,,,,26.0579,,,,78.3374,,1.4124,3,2.56065151105629,0.613815074067373,2.44516578115557,2.67613724095701,10,10.597802902816,4.72498078403922,9.68424063602195,11.5113651696101,,,0,,,,,0,,,,,0,,,,,0,,
5861,Yemen,YEM,887,Amanat Al Asimah,YE13,,,Amanat Al Asimah,YE13,1,29,6/17/2025 12:00:00 AM,6/20/2025 12:00:00 AM,6/18/2025 12:00:00 AM,115,5,5,0,6.6532,3.4242,0.6393,89.282,,,,7.2925,4.0635,,,62.9071,8.7663,28.3266,,,,,62.9071,,37.0929,,,,,,8.7663,,,25.8142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3266,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7663,,,,,,,,,,,28.3266,,,,,,,,,,,,,,,25.8142,56.6532,,,17.5326,,,,,,,,,,,,,,,,,,,,,,,,,74.784,,25.216,,,8.7663,91.2337,,,,,9.6086,9.6086,31.0484,,,,,,68.9516,,,,,,,,,100,,,,,,74.784,25.216,25.216,,,25.216,,,,,17.5326,,,,82.4674,,,2,2.43403134104591,0.541518996390496,2.33303752746839,2.53502515462343,7,8.3462995299941,4.18403663275006,7.55559092951976,9.13700813046844,,,0,,,,,0,,,,,0,,,,,0,,
5862,Yemen,YEM,887,Amran,YE29,,,Amran,YE29,1,29,6/17/2025 12:00:00 AM,6/23/2025 12:00:00 AM,6/20/2025 12:00:00 AM,113,42,58,0,2.1349,19.9056,38.8513,39.1097,,,,40.9862,58.7569,,,63.3888,35.823,0.7882,,,,0.7882,18.3756,57.0056,23.8306,,,,7.9257,1.1663,22.974,1.7143,,0.5882,,8.9001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5882,,,,,,,,,,,,,,,,,,,3.0714,,,,,,,,,,,27.6942,25.3776,,,48.3537,27.3714,8.232,4.116,11.9269,,,,,,,,,,,,,,,,,,,,,,,,,7.1694,19.7899,73.0406,,,6.2104,93.7896,,,1.2572,18.9833,8.3706,,29.2094,5.6505,0.634,,,,94.1642,,8.9938,17.3303,,0.5907,6.2829,,20.9221,79.0778,,,13.7092,19.462,,19.1676,76.6436,21.3972,,,,,7.8109,,,42.344,,,,49.8451,,,2,2.56809048000316,0.591704918328216,2.45676464708385,2.67941631292247,9,10.9105439077523,5.16010969128149,9.91285064254426,11.9082371729602,,,0,,,,,0,,,,,0,,,,,0,,
5863,Yemen,YEM,887,Dhamar,YE20,,,Dhamar,YE20,1,29,6/17/2025 12:00:00 AM,6/24/2025 12:00:00 AM,6/20/2025 12:00:00 AM,115,53,50,0,11.6621,11.2487,32.0627,45.0259,,,,43.7248,43.3114,,7.0326,73.9437,14.1767,4.8462,,,,7.7987,28.9499,29.869,33.3816,,,,5.8066,0.8374,23.8284,9.3247,,,,6.4479,,,,,,,,,,,,,,,,,,,,,,,,7.9342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5102,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9076,23.4039,,,54.0589,34.2075,4.4406,2.4425,4.8497,,,,,,,,,,,,,,,,,,,,,,,,10.6387,29.0573,39.2002,21.1038,,,,100.0001,,,,39.5926,26.1408,5.2546,16.7446,28.4604,,,,,79.7376,,0.5298,5.7844,,6.2038,5.0389,4.7248,17.2138,82.7862,,,1.7662,,,35.9895,99.9999,31.9597,,3.946,6.477,,7.0326,,,43.8272,2.9525,1.0932,,68.1717,,,2,2.3968810092498,0.564440378613467,2.29161233584539,2.50214968265421,8,10.1253699847588,5.318381396699,9.10184700774643,11.1488929617713,,,0,,,,,0,,,,,0,,,,,0,,
5864,Yemen,YEM,887,Hadramawt,YE19,,,Hadramawt,YE19,1,29,6/17/2025 12:00:00 AM,6/23/2025 12:00:00 AM,6/20/2025 12:00:00 AM,115,22,50,8,1.7112,30.5627,12.1325,55.5923,,,5.7017,13.8437,42.6952,4.4786,3.5249,46.3495,39.8,3.5249,2.3221,,4.4786,15.5146,8.9572,58.1528,10.5747,2.3221,,,16.0946,,28.8056,4.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.377,,,,,2.2694,,20.0208,,,,4.377,,,,,,,,,,,,,,13.9646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4449,,,,2.2694,,,38.5743,61.4257,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4502,12.7704,46.958,22.8214,,,15.4004,84.5999,,,,30.4538,33.7315,23.0699,10.5387,11.1417,,,,,68.7595,,35.1509,35.1509,,11.1681,10.8265,,36.8418,63.1582,,,20.2197,,,63.8663,36.1337,20.2197,,,43.6466,,,,,54.7906,,4.4786,,57.1991,,,3,2.59657172478313,0.598156109331971,2.48501503517705,2.70812841438921,8,9.19017492988452,4.04973375500069,8.41792100352487,9.96242885624417,,,0,,,,,0,,,,,0,,,,,0,,
5865,Yemen,YEM,887,Hajjah,YE17,,,Hajjah,YE17,1,29,6/17/2025 12:00:00 AM,6/24/2025 12:00:00 AM,6/20/2025 12:00:00 AM,115,59,62,0,15.0522,16.2025,39.8931,28.85,,,,54.9453,56.0956,,1.9996,71.5221,22.4144,4.0633,,,,2.8465,13.7744,50.6838,32.6947,,,,0.5695,17.5045,20.778,4.541,,2.2705,,,,,,,,,,,,,,,,,,,,,,,,,,1.7294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4618,,,,,,,,,,,,,,,,,36.6305,13.5149,,,55.4038,14.9891,14.6415,1.9996,12.3069,0.6585,,,,,,,,,,,,,,,,,,,,,,,,21.5438,36.1538,42.3029,,,2.5219,97.4786,,,0.5985,42.2071,8.3955,,9.7802,32.2767,0.5985,,,,97.614,,9.6144,10.7816,,2.3861,,,16.5311,83.4694,,,41.442,,,43.9507,92.5131,18.8555,,,7.4868,,,,,26.5398,,,,79.3687,,1.438,2,2.58048761978117,0.621314697956246,2.46461183112625,2.69636340843609,10,10.2447249720397,4.31407183557879,9.43305749135273,11.0563924527267,,,0,,,,,0,,,,,0,,,,,0,,
5866,Yemen,YEM,887,Ibb,YE11,,,Ibb,YE11,1,29,6/17/2025 12:00:00 AM,6/21/2025 12:00:00 AM,6/19/2025 12:00:00 AM,115,49,38,0,14.6685,4.033,32.2871,49.011,,,,46.9556,36.3201,,2.9534,72.3182,17.1569,7.5715,,,,11.809,15.894,44.1453,28.1517,,,,4.993,1.9415,41.0866,9.1441,,2.936,,,,,,,,6.4951,,,,,,,,,,,,,,,,,,1.7537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.71,9.94,,,73.4527,21.1315,2.1557,3.2601,,,,,,,,,,,,,,,,,,,,,,,,,,10.8177,47.4538,41.7286,,,8.1168,91.8832,,,1.4245,43.5879,18.9323,,19.0803,26.4767,,,,,92.9309,,6.4263,5.6444,,2.113,13.1974,2.113,17.3911,82.609,,,21.5038,,,86.9049,100,,,,,,,,,48.1321,,,,78.5557,,2.1557,3,2.57069718282952,0.612545211821241,2.45645691177195,2.6849374538871,8,10.3588316380602,5.4619104457966,9.33572207252762,11.3819412035928,,,0,,,,,0,,,,,0,,,,,0,,
